"","timebyday","year","month","day","hour","season","pm2.5","cbwd","Iws","Is","Ir","DEWP","TEMP","PRES","quality"
"5697","2013-5-30",2013,5,30,4,2,80,"cv",3.57,0,0,9,13,1008,"moderate"
"5698","2013-5-30",2013,5,30,5,2,91,"cv",4.02,0,0,8,14,1009,"moderate"
"5699","2013-5-30",2013,5,30,6,2,79,"NW",0.89,0,0,10,16,1009,"moderate"
"5700","2013-5-30",2013,5,30,7,2,63,"cv",0.89,0,0,8,20,1009,"moderate"
"5701","2013-5-30",2013,5,30,8,2,60,"cv",1.78,0,0,8,23,1009,"moderate"
"5702","2013-5-30",2013,5,30,9,2,54,"cv",2.67,0,0,9,25,1009,"moderate"
"5703","2013-5-30",2013,5,30,10,2,54,"SE",1.79,0,0,8,27,1008,"moderate"
"5704","2013-5-30",2013,5,30,11,2,47,"cv",1.79,0,0,7,30,1007,"good"
"5705","2013-5-30",2013,5,30,12,2,66,"SE",3.13,0,0,6,32,1006,"moderate"
"5706","2013-5-30",2013,5,30,13,2,71,"SE",8.94,0,0,1,34,1005,"moderate"
"5707","2013-5-30",2013,5,30,14,2,65,"SE",14.75,0,0,2,35,1004,"moderate"
"5708","2013-5-30",2013,5,30,15,2,37,"SE",22.8,0,0,-5,36,1003,"good"
"5709","2013-5-30",2013,5,30,16,2,42,"SE",31.74,0,0,-5,35,1003,"good"
"5710","2013-5-30",2013,5,30,17,2,44,"SE",40.68,0,0,-2,35,1002,"good"
"5711","2013-5-30",2013,5,30,18,2,52,"SE",48.73,0,0,-1,33,1002,"moderate"
"5712","2013-5-30",2013,5,30,19,2,62,"SE",55.88,0,0,2,32,1002,"moderate"
"5713","2013-5-30",2013,5,30,20,2,65,"SE",63.03,0,0,7,30,1003,"moderate"
"5714","2013-5-30",2013,5,30,21,2,63,"SE",71.08,0,0,7,29,1003,"moderate"
"5715","2013-5-30",2013,5,30,22,2,70,"SE",79.13,0,0,7,28,1003,"moderate"
"5716","2013-5-30",2013,5,30,23,2,59,"SE",84.94,0,0,7,28,1003,"moderate"
"5717","2013-5-31",2013,5,31,0,2,52,"SE",90.75,0,0,6,27,1003,"moderate"
"5718","2013-5-31",2013,5,31,1,2,46,"SE",95.67,0,0,7,25,1003,"good"
"5719","2013-5-31",2013,5,31,2,2,44,"SE",98.8,0,0,9,23,1003,"good"
"5720","2013-5-31",2013,5,31,3,2,50,"SE",100.59,0,0,11,20,1003,"good"
"5721","2013-5-31",2013,5,31,4,2,62,"SE",102.38,0,0,11,21,1003,"moderate"
"5722","2013-5-31",2013,5,31,5,2,73,"cv",0.89,0,0,12,18,1003,"moderate"
"5723","2013-5-31",2013,5,31,6,2,83,"SE",1.79,0,0,13,20,1004,"moderate"
"5724","2013-5-31",2013,5,31,7,2,87,"SE",4.92,0,0,14,21,1004,"moderate"
"5725","2013-5-31",2013,5,31,8,2,89,"SE",8.05,0,0,14,22,1004,"moderate"
"5726","2013-5-31",2013,5,31,9,2,86,"SE",11.18,0,0,15,25,1004,"moderate"
"5727","2013-5-31",2013,5,31,10,2,117,"SE",14.31,0,0,15,25,1004,"unhealthy"
"5728","2013-5-31",2013,5,31,11,2,96,"SE",18.33,0,0,15,26,1003,"moderate"
"5729","2013-5-31",2013,5,31,12,2,105,"SE",22.35,0,0,15,28,1003,"unhealthy"
"5730","2013-5-31",2013,5,31,13,2,98,"SE",26.37,0,0,15,29,1002,"moderate"
"5731","2013-5-31",2013,5,31,14,2,97,"SE",31.29,0,0,13,29,1001,"moderate"
"5732","2013-5-31",2013,5,31,15,2,104,"SE",35.31,0,0,13,31,1000,"unhealthy"
"5733","2013-5-31",2013,5,31,16,2,101,"SE",41.12,0,0,12,30,1000,"unhealthy"
"5734","2013-5-31",2013,5,31,17,2,105,"SE",46.04,0,0,12,30,1000,"unhealthy"
"5735","2013-5-31",2013,5,31,18,2,113,"SE",51.85,0,0,14,29,1000,"unhealthy"
"5736","2013-5-31",2013,5,31,19,2,101,"SE",55.87,0,0,15,27,1000,"unhealthy"
"5737","2013-5-31",2013,5,31,20,2,108,"SE",59.89,0,0,16,26,1001,"unhealthy"
"5738","2013-5-31",2013,5,31,21,2,110,"cv",0.89,0,0,16,25,1003,"unhealthy"
"5739","2013-5-31",2013,5,31,22,2,110,"SE",4.02,0,0,16,25,1002,"unhealthy"
"5740","2013-5-31",2013,5,31,23,2,109,"cv",0.89,0,0,16,23,1003,"unhealthy"
"5741","2013-6-1",2013,6,1,0,2,105,"SE",1.79,0,0,16,23,1003,"unhealthy"
"5742","2013-6-1",2013,6,1,1,2,121,"SE",3.58,0,0,15,22,1003,"unhealthy"
"5743","2013-6-1",2013,6,1,2,2,141,"cv",0.89,0,0,16,20,1004,"unhealthy"
"5744","2013-6-1",2013,6,1,3,2,130,"NE",0.89,0,0,15,19,1004,"unhealthy"
"5745","2013-6-1",2013,6,1,4,2,146,"NE",1.78,0,0,15,18,1004,"unhealthy"
"5746","2013-6-1",2013,6,1,5,2,151,"cv",0.89,0,0,14,16,1005,"unhealthy"
"5747","2013-6-1",2013,6,1,6,2,143,"cv",1.34,0,0,15,19,1006,"unhealthy"
"5748","2013-6-1",2013,6,1,7,2,133,"NW",3.13,0,0,15,23,1007,"unhealthy"
"5749","2013-6-1",2013,6,1,8,2,124,"NE",3.13,0,0,14,25,1007,"unhealthy"
"5750","2013-6-1",2013,6,1,9,2,93,"NE",4.92,0,0,11,27,1007,"moderate"
"5751","2013-6-1",2013,6,1,10,2,53,"NE",6.71,0,0,-2,30,1007,"moderate"
"5752","2013-6-1",2013,6,1,11,2,26,"cv",1.79,0,0,-4,30,1007,"good"
"5753","2013-6-1",2013,6,1,12,2,26,"SE",1.79,0,0,-4,30,1006,"good"
"5754","2013-6-1",2013,6,1,13,2,36,"SE",4.92,0,0,-3,32,1006,"good"
"5755","2013-6-1",2013,6,1,14,2,27,"cv",1.79,0,0,-1,31,1006,"good"
"5756","2013-6-1",2013,6,1,15,2,23,"SE",3.13,0,0,-4,31,1005,"good"
"5757","2013-6-1",2013,6,1,16,2,23,"SE",4.92,0,0,-3,30,1005,"good"
"5758","2013-6-1",2013,6,1,17,2,22,"cv",0.89,0,0,-1,30,1006,"good"
"5759","2013-6-1",2013,6,1,18,2,24,"SE",4.02,0,0,10,27,1007,"good"
"5760","2013-6-1",2013,6,1,19,2,60,"SE",8.04,0,0,8,26,1007,"moderate"
"5761","2013-6-1",2013,6,1,20,2,55,"SE",12.96,0,0,8,25,1007,"moderate"
"5762","2013-6-1",2013,6,1,21,2,54,"SE",16.09,0,0,9,24,1007,"moderate"
"5763","2013-6-1",2013,6,1,22,2,41,"SE",17.88,0,0,10,22,1008,"good"
"5764","2013-6-1",2013,6,1,23,2,48,"cv",0.45,0,0,10,21,1008,"good"
"5765","2013-6-2",2013,6,2,0,2,56,"SE",1.79,0,0,8,20,1008,"moderate"
"5766","2013-6-2",2013,6,2,1,2,60,"SE",3.58,0,0,11,18,1008,"moderate"
"5767","2013-6-2",2013,6,2,2,2,64,"cv",0.89,0,0,9,19,1007,"moderate"
"5768","2013-6-2",2013,6,2,3,2,71,"SE",1.79,0,0,12,19,1007,"moderate"
"5769","2013-6-2",2013,6,2,4,2,96,"SE",2.68,0,0,13,18,1007,"moderate"
"5770","2013-6-2",2013,6,2,5,2,121,"cv",0.89,0,0,14,18,1007,"unhealthy"
"5771","2013-6-2",2013,6,2,6,2,168,"SE",3.13,0,0,15,19,1007,"unhealthy"
"5772","2013-6-2",2013,6,2,7,2,215,"SE",7.15,0,0,15,19,1006,"unhealthy"
"5773","2013-6-2",2013,6,2,8,2,220,"SE",10.28,0,0,16,20,1006,"unhealthy"
"5774","2013-6-2",2013,6,2,9,2,210,"SE",12.07,0,0,16,21,1007,"unhealthy"
"5775","2013-6-2",2013,6,2,10,2,217,"SE",13.86,0,0,16,22,1006,"unhealthy"
"5776","2013-6-2",2013,6,2,11,2,229,"SE",16.99,0,0,17,22,1005,"unhealthy"
"5777","2013-6-2",2013,6,2,12,2,231,"SE",20.12,0,0,18,24,1005,"unhealthy"
"5778","2013-6-2",2013,6,2,13,2,244,"SE",23.25,0,0,18,24,1004,"unhealthy"
"5779","2013-6-2",2013,6,2,14,2,216,"SE",26.38,0,0,19,25,1003,"unhealthy"
"5780","2013-6-2",2013,6,2,15,2,186,"SE",29.51,0,0,18,25,1002,"unhealthy"
"5781","2013-6-2",2013,6,2,16,2,137,"SE",33.53,0,0,18,26,1002,"unhealthy"
"5782","2013-6-2",2013,6,2,17,2,130,"SE",36.66,0,0,18,26,1002,"unhealthy"
"5783","2013-6-2",2013,6,2,18,2,138,"SE",38.45,0,0,17,25,1001,"unhealthy"
"5784","2013-6-2",2013,6,2,19,2,135,"SE",40.24,0,0,18,25,1002,"unhealthy"
"5785","2013-6-2",2013,6,2,20,2,127,"SE",44.26,0,0,17,24,1002,"unhealthy"
"5786","2013-6-2",2013,6,2,21,2,111,"SE",47.39,0,0,17,24,1003,"unhealthy"
"5787","2013-6-2",2013,6,2,22,2,122,"SE",49.18,0,0,17,23,1004,"unhealthy"
"5788","2013-6-2",2013,6,2,23,2,136,"cv",0.89,0,0,17,22,1004,"unhealthy"
"5789","2013-6-3",2013,6,3,0,2,153,"cv",1.78,0,0,17,22,1003,"unhealthy"
"5790","2013-6-3",2013,6,3,1,2,160,"SE",0.89,0,0,17,20,1003,"unhealthy"
"5791","2013-6-3",2013,6,3,2,2,168,"cv",0.45,0,0,17,19,1003,"unhealthy"
"5792","2013-6-3",2013,6,3,3,2,169,"cv",1.34,0,0,17,18,1003,"unhealthy"
"5793","2013-6-3",2013,6,3,4,2,170,"NW",1.79,0,0,15,17,1003,"unhealthy"
"5794","2013-6-3",2013,6,3,5,2,182,"NW",3.58,0,0,16,17,1003,"unhealthy"
"5795","2013-6-3",2013,6,3,6,2,189,"NW",6.71,0,0,17,19,1004,"unhealthy"
"5796","2013-6-3",2013,6,3,7,2,186,"cv",0.89,0,0,18,22,1005,"unhealthy"
"5797","2013-6-3",2013,6,3,8,2,170,"NE",3.13,0,0,17,24,1005,"unhealthy"
"5798","2013-6-3",2013,6,3,9,2,152,"NE",6.26,0,0,17,26,1005,"unhealthy"
"5799","2013-6-3",2013,6,3,10,2,141,"NE",9.39,0,0,13,29,1006,"unhealthy"
"5800","2013-6-3",2013,6,3,11,2,127,"cv",1.79,0,0,12,30,1005,"unhealthy"
"5801","2013-6-3",2013,6,3,12,2,89,"NE",3.13,0,0,7,32,1005,"moderate"
"5802","2013-6-3",2013,6,3,13,2,65,"SE",3.13,0,0,3,33,1004,"moderate"
"5803","2013-6-3",2013,6,3,14,2,53,"SE",6.26,0,0,4,34,1004,"moderate"
"5804","2013-6-3",2013,6,3,15,2,54,"cv",1.79,0,0,2,34,1004,"moderate"
"5805","2013-6-3",2013,6,3,16,2,123,"SE",3.13,0,0,2,34,1004,"unhealthy"
"5806","2013-6-3",2013,6,3,17,2,70,"SE",6.26,0,0,3,34,1004,"moderate"
"5807","2013-6-3",2013,6,3,18,2,115,"SE",10.28,0,0,5,32,1004,"unhealthy"
"5808","2013-6-3",2013,6,3,19,2,96,"SE",13.41,0,0,11,31,1005,"moderate"
"5809","2013-6-3",2013,6,3,20,2,94,"cv",0.89,0,0,15,26,1005,"moderate"
"5810","2013-6-3",2013,6,3,21,2,103,"cv",1.78,0,0,16,24,1006,"unhealthy"
"5811","2013-6-3",2013,6,3,22,2,150,"cv",2.67,0,0,16,23,1007,"unhealthy"
"5812","2013-6-3",2013,6,3,23,2,171,"NE",0.89,0,0,14,22,1007,"unhealthy"
"5813","2013-6-4",2013,6,4,0,2,166,"SE",1.79,0,0,13,22,1007,"unhealthy"
"5814","2013-6-4",2013,6,4,1,2,164,"SE",3.58,0,0,12,23,1008,"unhealthy"
"5815","2013-6-4",2013,6,4,2,2,152,"SE",5.37,0,0,12,23,1008,"unhealthy"
"5816","2013-6-4",2013,6,4,3,2,152,"SE",11.18,0,0,14,23,1009,"unhealthy"
"5817","2013-6-4",2013,6,4,4,2,174,"SE",16.1,0,0,16,22,1009,"unhealthy"
"5818","2013-6-4",2013,6,4,5,2,203,"SE",21.02,0,0,16,22,1010,"unhealthy"
"5819","2013-6-4",2013,6,4,6,2,179,"SE",25.04,0,0,17,23,1010,"unhealthy"
"5820","2013-6-4",2013,6,4,7,2,203,"SE",29.06,0,0,17,23,1012,"unhealthy"
"5821","2013-6-4",2013,6,4,8,2,167,"SE",32.19,0,0,17,23,1012,"unhealthy"
"5822","2013-6-4",2013,6,4,9,2,149,"SE",33.98,0,0,16,23,1013,"unhealthy"
"5823","2013-6-4",2013,6,4,10,2,147,"SE",38,0,0,16,22,1013,"unhealthy"
"5824","2013-6-4",2013,6,4,11,2,137,"SE",41.13,0,0,16,22,1013,"unhealthy"
"5825","2013-6-4",2013,6,4,12,2,125,"SE",42.92,0,0,16,22,1013,"unhealthy"
"5826","2013-6-4",2013,6,4,13,2,124,"NE",4.92,0,1,17,18,1013,"unhealthy"
"5827","2013-6-4",2013,6,4,14,2,143,"NW",4.02,0,0,17,18,1012,"unhealthy"
"5828","2013-6-4",2013,6,4,15,2,113,"NE",1.79,0,0,17,18,1012,"unhealthy"
"5829","2013-6-4",2013,6,4,16,2,96,"NE",6.71,0,0,16,19,1013,"moderate"
"5830","2013-6-4",2013,6,4,17,2,86,"SE",1.79,0,0,16,19,1011,"moderate"
"5831","2013-6-4",2013,6,4,18,2,71,"cv",0.89,0,0,17,20,1011,"moderate"
"5832","2013-6-4",2013,6,4,19,2,77,"NW",3.13,0,0,17,20,1012,"moderate"
"5833","2013-6-4",2013,6,4,20,2,86,"NE",1.79,0,0,17,19,1012,"moderate"
"5834","2013-6-4",2013,6,4,21,2,103,"NE",3.58,0,0,17,19,1013,"unhealthy"
"5835","2013-6-4",2013,6,4,22,2,101,"NW",1.79,0,1,17,20,1013,"unhealthy"
"5836","2013-6-4",2013,6,4,23,2,89,"NW",4.92,0,2,17,20,1013,"moderate"
"5837","2013-6-5",2013,6,5,0,2,76,"NW",8.05,0,3,18,19,1012,"moderate"
"5838","2013-6-5",2013,6,5,1,2,78,"cv",0.89,0,4,17,19,1011,"moderate"
"5839","2013-6-5",2013,6,5,2,2,74,"cv",1.78,0,5,18,19,1012,"moderate"
"5840","2013-6-5",2013,6,5,3,2,69,"NW",1.79,0,6,18,19,1012,"moderate"
"5841","2013-6-5",2013,6,5,4,2,77,"cv",0.89,0,7,18,18,1012,"moderate"
"5842","2013-6-5",2013,6,5,5,2,78,"SE",3.13,0,8,17,18,1011,"moderate"
"5843","2013-6-5",2013,6,5,6,2,93,"cv",0.89,0,0,18,19,1012,"moderate"
"5844","2013-6-5",2013,6,5,7,2,109,"cv",1.78,0,1,18,19,1012,"unhealthy"
"5845","2013-6-5",2013,6,5,8,2,114,"SE",1.79,0,2,18,18,1013,"unhealthy"
"5846","2013-6-5",2013,6,5,9,2,132,"SE",3.58,0,3,18,18,1013,"unhealthy"
"5847","2013-6-5",2013,6,5,10,2,140,"SE",5.37,0,4,18,18,1013,"unhealthy"
"5848","2013-6-5",2013,6,5,11,2,142,"SE",7.16,0,0,18,19,1013,"unhealthy"
"5849","2013-6-5",2013,6,5,12,2,161,"SE",8.95,0,0,17,19,1012,"unhealthy"
"5850","2013-6-5",2013,6,5,13,2,178,"SE",12.08,0,0,17,19,1012,"unhealthy"
"5851","2013-6-5",2013,6,5,14,2,184,"SE",16.1,0,0,17,19,1012,"unhealthy"
"5852","2013-6-5",2013,6,5,15,2,182,"SE",17.89,0,0,17,19,1012,"unhealthy"
"5853","2013-6-5",2013,6,5,16,2,180,"SE",19.68,0,0,17,19,1011,"unhealthy"
"5854","2013-6-5",2013,6,5,17,2,190,"SE",21.47,0,0,17,19,1011,"unhealthy"
"5855","2013-6-5",2013,6,5,18,2,207,"cv",0.89,0,0,17,19,1011,"unhealthy"
"5856","2013-6-5",2013,6,5,19,2,225,"SE",1.79,0,0,17,19,1011,"unhealthy"
"5857","2013-6-5",2013,6,5,20,2,196,"SE",3.58,0,0,17,19,1011,"unhealthy"
"5858","2013-6-5",2013,6,5,21,2,192,"cv",0.89,0,0,17,19,1012,"unhealthy"
"5859","2013-6-5",2013,6,5,22,2,178,"cv",1.78,0,0,17,19,1012,"unhealthy"
"5860","2013-6-5",2013,6,5,23,2,173,"SE",1.79,0,0,17,19,1012,"unhealthy"
"5861","2013-6-6",2013,6,6,0,2,175,"cv",0.89,0,0,17,19,1013,"unhealthy"
"5862","2013-6-6",2013,6,6,1,2,163,"SE",0.89,0,0,17,19,1012,"unhealthy"
"5863","2013-6-6",2013,6,6,2,2,164,"cv",0.89,0,0,17,19,1011,"unhealthy"
"5864","2013-6-6",2013,6,6,3,2,165,"SE",1.79,0,0,17,19,1010,"unhealthy"
"5865","2013-6-6",2013,6,6,4,2,176,"SE",3.58,0,0,17,19,1011,"unhealthy"
"5866","2013-6-6",2013,6,6,5,2,166,"SE",6.71,0,0,17,18,1011,"unhealthy"
"5867","2013-6-6",2013,6,6,6,2,164,"SE",7.6,0,1,17,18,1011,"unhealthy"
"5868","2013-6-6",2013,6,6,7,2,134,"SE",8.49,0,2,17,18,1012,"unhealthy"
"5869","2013-6-6",2013,6,6,8,2,104,"SE",11.62,0,3,18,18,1012,"unhealthy"
"5870","2013-6-6",2013,6,6,9,2,99,"SE",13.41,0,4,18,18,1011,"moderate"
"5871","2013-6-6",2013,6,6,10,2,106,"cv",0.89,0,5,18,18,1011,"unhealthy"
"5872","2013-6-6",2013,6,6,11,2,129,"SE",1.79,0,6,18,19,1011,"unhealthy"
"5873","2013-6-6",2013,6,6,12,2,141,"cv",0.89,0,7,18,19,1011,"unhealthy"
"5874","2013-6-6",2013,6,6,13,2,158,"SE",0.89,0,8,18,19,1010,"unhealthy"
"5875","2013-6-6",2013,6,6,14,2,165,"cv",0.89,0,9,19,19,1010,"unhealthy"
"5876","2013-6-6",2013,6,6,15,2,140,"SE",1.79,0,10,19,20,1009,"unhealthy"
"5877","2013-6-6",2013,6,6,16,2,148,"cv",0.89,0,0,19,20,1008,"unhealthy"
"5878","2013-6-6",2013,6,6,17,2,173,"cv",1.78,0,0,19,20,1008,"unhealthy"
"5879","2013-6-6",2013,6,6,18,2,207,"NW",1.79,0,0,19,21,1008,"unhealthy"
"5880","2013-6-6",2013,6,6,19,2,200,"NW",4.92,0,0,19,20,1009,"unhealthy"
"5881","2013-6-6",2013,6,6,20,2,166,"NW",8.05,0,0,19,20,1009,"unhealthy"
"5882","2013-6-6",2013,6,6,21,2,162,"NW",9.84,0,0,19,20,1009,"unhealthy"
"5883","2013-6-6",2013,6,6,22,2,158,"NW",12.97,0,0,19,21,1009,"unhealthy"
"5884","2013-6-6",2013,6,6,23,2,156,"NW",14.76,0,0,19,21,1009,"unhealthy"
"5885","2013-6-7",2013,6,7,0,2,146,"NW",17.89,0,0,19,21,1008,"unhealthy"
"5886","2013-6-7",2013,6,7,1,2,159,"NE",1.79,0,0,19,21,1008,"unhealthy"
"5887","2013-6-7",2013,6,7,2,2,157,"NW",0.89,0,0,19,20,1008,"unhealthy"
"5888","2013-6-7",2013,6,7,3,2,165,"cv",0.89,0,0,19,20,1007,"unhealthy"
"5889","2013-6-7",2013,6,7,4,2,145,"cv",1.34,0,0,19,20,1007,"unhealthy"
"5890","2013-6-7",2013,6,7,5,2,148,"SE",1.79,0,0,19,21,1007,"unhealthy"
"5891","2013-6-7",2013,6,7,6,2,100,"SE",3.58,0,0,19,21,1007,"moderate"
"5892","2013-6-7",2013,6,7,7,2,94,"SE",6.71,0,0,18,21,1008,"moderate"
"5893","2013-6-7",2013,6,7,8,2,103,"SE",11.63,0,0,18,21,1008,"unhealthy"
"5894","2013-6-7",2013,6,7,9,2,117,"cv",0.89,0,1,18,20,1009,"unhealthy"
"5895","2013-6-7",2013,6,7,10,2,122,"SE",3.13,0,2,18,19,1009,"unhealthy"
"5896","2013-6-7",2013,6,7,11,2,129,"SE",4.92,0,3,19,20,1008,"unhealthy"
"5897","2013-6-7",2013,6,7,12,2,136,"cv",0.89,0,4,19,20,1009,"unhealthy"
"5898","2013-6-7",2013,6,7,13,2,136,"cv",1.78,0,5,19,21,1009,"unhealthy"
"5899","2013-6-7",2013,6,7,14,2,138,"SE",3.13,0,0,19,21,1008,"unhealthy"
"5900","2013-6-7",2013,6,7,15,2,150,"SE",4.92,0,0,19,21,1008,"unhealthy"
"5901","2013-6-7",2013,6,7,16,2,161,"cv",0.89,0,0,19,21,1008,"unhealthy"
"5902","2013-6-7",2013,6,7,17,2,162,"NE",1.79,0,0,19,21,1007,"unhealthy"
"5903","2013-6-7",2013,6,7,18,2,141,"NE",2.68,0,0,19,21,1008,"unhealthy"
"5904","2013-6-7",2013,6,7,19,2,134,"NW",1.79,0,0,19,21,1008,"unhealthy"
"5905","2013-6-7",2013,6,7,20,2,137,"NW",3.58,0,0,19,21,1009,"unhealthy"
"5906","2013-6-7",2013,6,7,21,2,140,"NW",5.37,0,0,19,21,1009,"unhealthy"
"5907","2013-6-7",2013,6,7,22,2,142,"cv",0.89,0,0,19,20,1009,"unhealthy"
"5908","2013-6-7",2013,6,7,23,2,137,"cv",1.78,0,0,19,20,1009,"unhealthy"
"5909","2013-6-8",2013,6,8,0,2,139,"NW",0.89,0,0,19,20,1009,"unhealthy"
"5910","2013-6-8",2013,6,8,1,2,139,"NW",2.68,0,0,19,20,1009,"unhealthy"
"5911","2013-6-8",2013,6,8,2,2,138,"NW",4.47,0,1,19,20,1008,"unhealthy"
"5912","2013-6-8",2013,6,8,3,2,139,"cv",0.89,0,2,19,20,1008,"unhealthy"
"5913","2013-6-8",2013,6,8,4,2,135,"cv",1.78,0,0,19,20,1008,"unhealthy"
"5914","2013-6-8",2013,6,8,5,2,134,"NW",0.89,0,0,19,20,1007,"unhealthy"
"5915","2013-6-8",2013,6,8,6,2,139,"cv",0.89,0,0,18,19,1007,"unhealthy"
"5916","2013-6-8",2013,6,8,7,2,140,"cv",1.78,0,0,18,19,1008,"unhealthy"
"5917","2013-6-8",2013,6,8,8,2,147,"cv",2.23,0,1,18,20,1008,"unhealthy"
"5918","2013-6-8",2013,6,8,9,2,161,"SE",1.79,0,0,18,20,1008,"unhealthy"
"5919","2013-6-8",2013,6,8,10,2,191,"cv",0.89,0,0,18,20,1008,"unhealthy"
"5920","2013-6-8",2013,6,8,11,2,212,"SE",1.79,0,0,19,21,1008,"unhealthy"
"5921","2013-6-8",2013,6,8,12,2,220,"SE",3.58,0,0,19,21,1008,"unhealthy"
"5922","2013-6-8",2013,6,8,13,2,221,"SE",5.37,0,0,19,21,1008,"unhealthy"
"5923","2013-6-8",2013,6,8,14,2,206,"SE",7.16,0,0,19,21,1007,"unhealthy"
"5924","2013-6-8",2013,6,8,15,2,189,"cv",0.89,0,0,19,21,1007,"unhealthy"
"5925","2013-6-8",2013,6,8,16,2,187,"cv",1.78,0,0,19,21,1006,"unhealthy"
"5926","2013-6-8",2013,6,8,17,2,187,"cv",2.67,0,0,19,22,1006,"unhealthy"
"5927","2013-6-8",2013,6,8,18,2,191,"NW",1.79,0,0,19,22,1006,"unhealthy"
"5928","2013-6-8",2013,6,8,19,2,191,"NW",4.92,0,0,19,21,1006,"unhealthy"
"5929","2013-6-8",2013,6,8,20,2,196,"NW",6.71,0,1,19,21,1007,"unhealthy"
"5930","2013-6-8",2013,6,8,21,2,194,"NW",9.84,0,0,19,21,1007,"unhealthy"
"5931","2013-6-8",2013,6,8,22,2,184,"cv",0.89,0,0,19,20,1007,"unhealthy"
"5932","2013-6-8",2013,6,8,23,2,182,"SE",0.89,0,0,19,20,1007,"unhealthy"
"5933","2013-6-9",2013,6,9,0,2,172,"NE",0.89,0,0,19,20,1007,"unhealthy"
"5934","2013-6-9",2013,6,9,1,2,169,"NW",3.13,0,0,19,20,1007,"unhealthy"
"5935","2013-6-9",2013,6,9,2,2,169,"cv",0.45,0,0,19,20,1007,"unhealthy"
"5936","2013-6-9",2013,6,9,3,2,146,"NW",1.79,0,0,19,20,1007,"unhealthy"
"5937","2013-6-9",2013,6,9,4,2,142,"cv",0.89,0,0,19,20,1006,"unhealthy"
"5938","2013-6-9",2013,6,9,5,2,130,"cv",1.78,0,0,19,20,1007,"unhealthy"
"5939","2013-6-9",2013,6,9,6,2,153,"cv",2.23,0,0,19,20,1007,"unhealthy"
"5940","2013-6-9",2013,6,9,7,2,110,"NW",1.79,0,0,19,20,1008,"unhealthy"
"5941","2013-6-9",2013,6,9,8,2,21,"NW",3.58,0,1,18,19,1009,"good"
"5942","2013-6-9",2013,6,9,9,2,14,"NW",9.39,0,2,16,18,1010,"good"
"5943","2013-6-9",2013,6,9,10,2,13,"NW",17.44,0,3,16,18,1010,"good"
"5944","2013-6-9",2013,6,9,11,2,36,"NW",23.25,0,4,16,19,1010,"good"
"5945","2013-6-9",2013,6,9,12,2,14,"NW",29.06,0,5,16,18,1011,"good"
"5946","2013-6-9",2013,6,9,13,2,15,"NW",34.87,0,6,16,17,1012,"good"
"5947","2013-6-9",2013,6,9,14,2,16,"NW",39.79,0,7,16,17,1012,"good"
"5948","2013-6-9",2013,6,9,15,2,18,"NW",43.81,0,8,16,18,1012,"good"
"5949","2013-6-9",2013,6,9,16,2,16,"NW",49.62,0,9,16,18,1012,"good"
"5950","2013-6-9",2013,6,9,17,2,12,"NW",53.64,0,10,16,18,1011,"good"
"5951","2013-6-9",2013,6,9,18,2,17,"NW",58.56,0,11,15,18,1012,"good"
"5952","2013-6-9",2013,6,9,19,2,16,"NW",61.69,0,12,15,18,1012,"good"
"5953","2013-6-9",2013,6,9,20,2,22,"NW",65.71,0,13,15,18,1012,"good"
"5954","2013-6-9",2013,6,9,21,2,24,"NW",69.73,0,0,15,18,1013,"good"
"5955","2013-6-9",2013,6,9,22,2,27,"cv",0.89,0,1,16,18,1013,"good"
"5956","2013-6-9",2013,6,9,23,2,29,"cv",1.78,0,2,16,17,1013,"good"
"5957","2013-6-10",2013,6,10,0,2,33,"cv",2.67,0,3,16,17,1013,"good"
"5958","2013-6-10",2013,6,10,1,2,33,"cv",3.56,0,0,15,16,1013,"good"
"5959","2013-6-10",2013,6,10,2,2,32,"cv",4.45,0,1,15,16,1013,"good"
"5960","2013-6-10",2013,6,10,3,2,28,"SE",0.89,0,0,15,16,1013,"good"
"5961","2013-6-10",2013,6,10,4,2,31,"cv",0.89,0,0,15,16,1013,"good"
"5962","2013-6-10",2013,6,10,5,2,28,"NE",0.89,0,0,15,16,1013,"good"
"5963","2013-6-10",2013,6,10,6,2,38,"cv",0.89,0,0,15,16,1014,"good"
"5964","2013-6-10",2013,6,10,7,2,44,"cv",1.78,0,0,16,16,1014,"good"
"5965","2013-6-10",2013,6,10,8,2,45,"cv",2.67,0,0,16,17,1014,"good"
"5966","2013-6-10",2013,6,10,9,2,47,"NW",1.79,0,0,16,19,1014,"good"
"5967","2013-6-10",2013,6,10,10,2,48,"NE",1.79,0,0,16,20,1014,"good"
"5968","2013-6-10",2013,6,10,11,2,27,"cv",1.79,0,0,17,23,1014,"good"
"5969","2013-6-10",2013,6,10,12,2,29,"cv",2.68,0,0,14,25,1013,"good"
"5970","2013-6-10",2013,6,10,13,2,25,"cv",4.47,0,0,13,25,1012,"good"
"5971","2013-6-10",2013,6,10,14,2,22,"cv",5.36,0,0,14,26,1012,"good"
"5972","2013-6-10",2013,6,10,15,2,18,"cv",6.25,0,0,13,26,1011,"good"
"5973","2013-6-10",2013,6,10,16,2,16,"SE",4.02,0,0,12,25,1010,"good"
"5974","2013-6-10",2013,6,10,17,2,18,"SE",5.81,0,0,12,25,1011,"good"
"5975","2013-6-10",2013,6,10,18,2,21,"SE",8.94,0,0,12,24,1011,"good"
